HGNC symbol	HGNC ID
DNAAF4-CCPG1	43019
VCAM1	12663
EMC9	20273
PIGBOS1	50696
CYP1A1	2595
LINC00106	31843
MED15	14248
RPL3P12	36298
MYOM2	7614
SCN7A	10594
GAPDHP16	23768
DNAAF4	21493
TUB-AS1	51120
ZFP36	12862
RIC3	30338
CYP4B1	2644
MMP23B	7171
ADARB2-AS1	23299
KIR3DX1	25043
NAP1L6	31706
ARHGAP10	26099
ADARB2	227
CCDC34P1	44008
LINC00208	15535
TSTA3	12390
NAP1L2	7638
TMCC1-AS1	49060
SETD3	20493
ZNF772	33106
LHX6	21735
TOMM20P4	50522
TUBB8P3	42338
SWAP70	17070
RASSF2	9883
VMAC	33803
IGLV2-34	5893
C15orf65	44654
KAT2B	8638
IGLV2-33	5892
IGLV3-32	5914
DUX4L45	51783
IGLV3-31	5913
FAM155B	30701
MRRFP1	35238
SUCLA2P3	38103
CDK11B	1729
PCMTD1P2	38805
LINC01072	49112
ZNF547	26432
MSANTD1	33741
IGLV3-30	5912
DUX4L46	51784
DNM1P32	35179
KCTD19	24753
GJA3	4277
TERF1P3	38499
TUB	12406
GTSCR1	18406
ZNF548	26561
LINC01115	49258
MRPS16P3	29733
PPIAP28	39902
ELOVL2-AS1	44156
NFYAP1	34078
APOL5	14869
OLAH	25625
ELOVL2	14416
MTCO2P2	25354
LINC01939	52762
CDCA7	14628
VN1R107P	37431
ZNF574	26166
PRSS45	30717
VN1R1	13548
ADAT3	25151
TMSB4Y	11882
KPNA1	6394
ZNF749	32783
PRSS46	37325
ADCY1	232
AVPR2	897
SCAMP4	30385
ZNF17	12958
GRIK5	4583
CCL18	10616
PRSS50	17910
VWA5B2	25144
CCNB1IP1	19437
PRELID3A	24639
PRSS44	37324
NOP2	7867
LINC02246	53135
ABCG1	73
MARK2P13	39804
DUPD1	23481
NAA10	18704
NRIP1	8001
ZMIZ1	16493
PPIAP13	9266
OPN5	19992
RBMX2P1	39923
ITGB6	6161
SLC19A1	10937
CNRIP1	24546
EEPD1	22223
ABCD1P4	65
PABPC1P9	37991
SLC9B1P4	43583
FAM131A	28308
TNFRSF18	11914
MKRN3	7114
CHEK2P4	43580
PIK3CB	8976
AHCYP3	44995
FPR3	3828
LINC02322	53241
RPS10P3	23684
ANOS2P	6214
ZNF649-AS1	51285
ABCA1	29
ZNF649	25741
OFD1P10Y	23882
DUX4L47	51785
LINC01765	52555
LINC01541	51309
HSFY6P	38790
LINC00273	38595
USP9YP18	38754
CDY14P	23858
NGF	7808
GATA4	4173
BCLAF1P2	51807
ELOCP16	38152
GRASP	18707
DPRXP4	32170
PRYP3	34020
RNF135	21158
VAPA	12648
ZNF577	28673
LINC00355	27061
CDKN1B	1785
LGMNP1	23079
XKRYP3	23910
GNRHR2P1	39424
COL18A1-AS1	23132
USP9YP25	38761
SIX6	10892
SUMO2P15	49353
COL18A1-AS2	40155
HMGB3P7	39299
STARP1	11360
USP9YP29	38765
PUDPP3	38118
GLDCP1	4314
FGF14-IT1	42774
ASMTL-AS1	25811
C14orf39	19849
MID2	7096
GRIA3	4573
COL18A1	2195
THEGL	43771
RAB9AP1	38104
FGF14	3671
DICER1-AS1	43017
BPIFB3	16178
ZER1	30960
ASMTL	751
RPGRIP1	13436
TMEM260	20185
ARL9	23592
NUCB1-AS1	40419
NUCB1	8043
LCN2	6526
MAGEL2	6814
AATF	19235
SRP72	11303
ITGBL1	6164
SALL4P7	43900
RBM8B	13426
NDN	7675
SERF1AP1	44061
STMN1P2	44063
RPS23P2	36568
IZUMO2	28518
TINAG	14599
VCY	12668
GOLGA2	4425
FPR2	3827
EEF1A1P25	37898
GAPDHP39	37796
RPL23AP40	35587
LINC00427	42762
FPR1	3826
INTS4P2	22351
NCDN	17597
VCY1B	31751
PRAMEF25	49179
SPATA31C2	24508
TAF5	11539
C15orf62	34489
CST13P	44335
LINC00556	43700
PWRN4	49130
CCT6P1	33094
LINC00700	27422
PNPLA4P1	38085
GCHFR	4194
PWRN2	33236
HNRNPCL2	48813
IFIT5	13328
TTPAL	16114
KCNMB3P1	6288
GJB2	4284
PRAMEF9	27996
DNAJC17	25556
CCT8L2	15553
USMG5	30889
PLEK	9070
LINC02184	53046
FABP5P11	19328
PRAMEF22	34393
ARHGAP4	674
PRAMEF18	30693
SLC16A12	23094
ITGAL	6148
SLC16A12-AS1	51205
EDA	3157
SLC25A24	20662
CYCSP42	2581
CFL1P5	1877
LINC00920	48611
CCDC125	28924
SPATA3	17884
LINC00426	42761
RPL39P29	35808
OPA1-AS1	40421
FGF14-AS1	40237
LIPT1P1	39278
FGF14-AS2	44368
ZFYVE1	13180
CHID1	28474
OPA1	8140
KIF21A	19349
CNOT7P1	44248
SBF2-AS1	27438
EEF1E1P1	51459
GTF3AP1	49744
CST9LP1	39552
SBF2	2135
KIN	6327
GK	4289
CST9L	16233
LINC01070	49110
ZFYVE19	20758
ELOCP20	38156
SAMD8	26320
CNOT7P2	44249
EXD3	26023
SPIRE1	30622
NAA16	26164
RPS26P42	36243
KIAA1324	29618
KIAA0319L	30071
DUSP13	19681
KIAA0907	29145
USP7	12630
TRBV20-1	12196
TRBV21-1	12198
TRBV22-1	12200
DDX47	18682
TRBV23-1	12201
TRBV24-1	12203
SLC25A51P1	23325
ZNF623	29084
MTRNR2L6	37163
PSD3	19093
CKMT1B	1995
ADH5P4	21377
TRBV25-1	12205
FGF7P5	33588
PAICS	8587
BEAN1	24160
FGF7P4	33587
TRBVA	12247
PWRN3	49131
TRBV26	12207
ADGRF5P2	32921
TRBVB	12248
MEP1AP4	39138
TRBV27	12208
ANKRD20A7P	31980
AGKP1	37661
NLGN4Y-AS1	38793
TRBV28	12209
NLGN4Y	15529
TPTEP1	43648
BEAN1-AS1	51114
TK2	11831
NDUFAF5	15899
CTDSPL	16890
GJD2	19154
GOLGA8O	44406
VWFP1	12727
STRC	16035
PARP4P3	274
GK-AS1	40255
ANKRD62P1	42363
GK-IT1	41339
HNRNPA3P5	39774
LINC01052	49046
ANKRD62P1-PARP4P3	42393
C1orf174	27915
SLC25A15P5	39846
IL12RB2	5972
STX8P1	49855
C20orf204	27655
CCL3	10627
APOLD1	25268
PLSCR1	9092
PRKAG3	9387
LINC01254	49870
TRIM60P19	42010
CLNS1AP1	2081
RAD23BLP	9814
KCNG2	6249
LINC01058	49061
RN7SL832P	46848
SEPT7P2	32339
IL33	16028
PSTPIP1	9580
PWRN1	33235
PRSS42	30716
MTMR7	7454
HMGB3	5004
RPSAP49	35660
SWI5	31412
FAM149B1	29162
UBE2L5P	13477
SPOCD1	26338
TNFRSF4	11918
APCDD1	15718
PSIP1	9527
RPL10P10	35486
ASB11	17186
C8orf49	32200
SNX18P5	39613
SETP12	42931
CNOT7	14101
ANKDD1B	32525
CYP4F60P	42468
PRDM5	9349
RPL35P6	35520
LINC01831	52637
LINC01103	49225
LINC01102	27165
C2orf72	27418
BNIP3	1084
MYL3	7584
PTCHD4	21345
CNN2P4	39529
DNAJC9-AS1	31432
CCDC166	41910
GXYLT1P5	50424
PCDH18	14268
HNRNPA3P4	39773
ZNF707	27815
ECD	17029
PTH1R	9608
CDK12	24224
MERTK	7027
C21orf59	1301
SPACA3	16260
PSMG2	24929
HMGN1P6	39349
CREM	2352
TMEM161A	26020
GTF2F2P2	39092
GPR1	4463
MED26	2376
NBPF25P	45046
SH2D2A	10821
C1orf194	32331
RIMS3	21292
FAM45BP	30886
RBMXP1	9911
SHOX2	10854
PPIF	9259
SMAD4	6770
BPIFB4	16179
VPS37A	24928
SPATA5L1	28762
TBC1D3B	27011
ARHGAP29	30207
NTRK1	8031
NR4A1	7980
PRAMEF5	27995
PYROXD1	26162
HCG18	31337
EIF2B2	3258
SNAPC3	11136
GATM	4175
CALR3	20407
CLUHP11	51806
RSRC1	24152
HACD3	24175
SAAL1	25158
CCNYL3	33206
TRH	12298
FOXA3	5023
LINC00846	16080
IGSF11-AS1	40777
ZNF681	26457
TCP10L	11657
PRAMEF8	24074
IGSF11	16669
ELAC1	14197
PGBD4P1	44066
EYA2	3520
IRF2BP1	21728
TRBV29-1	12210
NAMPTP3	51313
ELOCP31	49172
VPS35P1	51805
RECQL	9948
PRAMEF33	49193
SLC35E1	20803
PDIA6	30168
OTUD5	25402
MYPOP	20178
CEP76	25727
LINC01140	27922
PRSS1	9475
GAPDHP29	37781
RXFP4	14666
HCG17	31339
TPD52L3	23382
LILRA2	6603
NLRP3P1	29886
SPATA31A5	32005
TEX13B	11736
UBIAD1	30791
TRIM39	10065
NUDT13	18827
ATAT1	21186
HS2ST1	5193
ACBD7	17715
IL17C	5983
SERINC3	11699
VSIG1	28675
UBE2V2P3	44891
C19orf44	26141
LINC00555	43699
ENOX2	2259
KIAA0895	22206
PRSS3P1	43787
OR13E1P	15107
PRSS3P2	43788
AGPAT2	325
ESCO1	24645
SLC6A9	11056
IREB2	6115
ACTC1	143
OR7E129P	15052
VN2R10P	33216
RRAS	10447
ADAMTS18	17110
ADGRB3	945
KEAP1	23177
SMIM13	27356
GTF2IP5	51717
RPL17P10	35838
XIRP2-AS1	40679
RHBDF1P1	44499
PAX7	8621
ERVFRD-1	33823
LINC01134	49449
XIRP2	14303
RPL12P20	36968
MIEF2	17920
CHERP	16930
VANGL1	15512
TTI1	29029
INSRR	6093
DAPP1	16500
FAM86HP	42359
PCDH9	8661
ANLN	14082
TRAPPC2P9	37733
CCL3L1	10628
CCL3L3	30554
NANOS2	23292
ALG1L2	37258
SYCE1L	37236
LIMCH1	29191
NMT2	7858
LINC02021	52856
OFD1P11Y	23883
KNOP1P4	48922
RPP21	21300
LINC02014	52849
PCDH9-AS2	39896
SOX18	11194
LINC01327	50533
BPIFA2	16203
PCDH9-AS4	40428
CFAP70	30726
PCID2	25653
PCDH9-AS3	40427
KCNQ5	6299
MON1B	25020
PCDH9-AS1	39897
SORBS1	14565
PTPN20	23423
RPSAP44	36891
RPL19P21	35868
LINC01345	50564
KRASP1	6406
LINC01346	50563
EEF1DP6	51456
ISG20	6130
HNRNPA1P14	39132
DOCK10	23479
SPIN1	11243
KRT18P9	17767
NEIL2	18956
COMMD3-BMI1	48326
SLF2	17814
NOVA2	7887
CYCSP55	21252
UQCRC2	12586
CPNE2	2315
SLC2A4	11009
NEDD9	7733
DDX58	19102
EIF4A2P2	45099
TNNC2	11944
DNAJC9	19123
FAT1	3595
CREB5	16844
MTX1P1	7505
SMIM7	28419
ATP6V1C2	18264
TRIM26BP	31338
SOCS2P1	16069
HLA-L	4970
MRPS16	14048
FBXO48	33857
CCDC169	34361
AWAT2	23251
LINC02172	53034
PKIG	9019
COMMD3	23332
KRT8P47	44461
CCDC61	33629
PQLC1	26188
PPIAP30	44878
TMEM106B	22407
FILIP1L	24589
RPP38	30329
LINC01899	52718
GAPDHP54	38560
FAM83B	21357
CCDC24	28688
B4GALNT3	24137
YBX2	17948
CELA3B	15945
GAPDHP45	37802
KRT8P43	39877
C10orf111	28582
KCNQ5-AS1	40323
RBPMS2P1	50509
PGAM1P10	42457
KIAA0319	21580
KIR2DL5B	16346
KCNQ5-IT1	41354
PGLYRP1	8904
FAM151B	33716
ARFGAP1	15852
RPL12P50	51942
MOCOS	18234
MRPS17P1	29734
VKORC1L1	21492
GPR50-AS1	40259
HMGB1	4983
RPL23AP27	36497
ITGB8	6163
SLC23A2	10973
GPR50	4506
ZNF322	23640
RPL7P24	36715
CMSS1	28666
RPS27AP9	35630
ZNF266	13059
OTUD6A	32312
UFC1	26941
ZNF285B	33262
TUBB4AP1	42340
GORASP1	16769
CASQ2	1513
CST9LP2	44337
LINC01114	49245
LINC01777	52567
HCRTR2	4849
CST9	13261
JAKMIP3	23523
VN1R67P	37387
CYBA	2577
PRSS8	9491
ADA	186
VN1R3	19867
NEUROD2	7763
VMA21	22082
RPS26P39	36958
GTF2IP13	51725
GATB	8849
CST3	2475
PRKRA	9438
MTCYBP31	51997
KIFC3	6326
MTND4P31	42218
GFRAL	32789
TAPBP	11566
APLF	28724
PTPN2P2	9654
RBM22P2	39695
CLDN24	37200
MFAP1P1	39694
LINC01665	52453
YWHAZP8	39029
NPAP1	1190
GUSB	4696
CICP20	48830
HPS1	5163
MED13P1	38733
IL13RA2	5975
NHLH2	7818
CYCSP46	23941
IDNK	31367
XKR3	28778
PUDPP1	20200
C3orf30	26553
PPP1CB	9282
SERBP1	17860
SUB1P1	32300
HSFY1P1	1846
GOLGA8N	44405
MAPK15	24667
ZNF180	12970
CERS2	14076
PROKR1	4524
CCDC169-SOHLH2	38866
UPK1B	12578
BMI1	1066
PSMD10	9555
HPSE	5164
PASD1	20686
B3GNT2	15629
SALRNA1	49001
PTMAP1	9624
GUSBP2	18792
SIX1	10887
LINC02256	53157
SOHLH2	26026
CBLN2	1544
POM121L6P	31343
ARHGAP11A	15783
NELL2	7751
TMEM212-IT1	41505
TMEM212	34295
TRMT61B	26070
HMGB3P11	39303
ANXA3	541
NXNL2	30482
TMEM212-AS1	41939
CUL4A	2554
EXTL2	3516
LINC01043	49031
HNRNPA1P11	39129
CDKN2AIP	24325
CSTF2	2484
ELOCP9	38145
LINC01044	49032
CACNA1A	1388
WDR48	30914
CDY15P	23859
XKRYP4	23911
RBM22P13	49208
HECTD3	26117
USP9YP13	38721
USP9YP11	38460
DHDH	17887
TTTY3B	31888
SPDYA	30613
USP25	12624
COPB1	2231
LINC00701	44674
SLC7A11	11059
DFNB59	29502
FAM69B	28290
HNRNPA1P43	48772
GJB6	4288
SNHG7	28254
C6orf201	21620
SEPT6	15848
LINC01649	52436
RPL13AP20	35709
LINC00616	44065
VTI1BP2	43728
BPIFA4P	20469
SLC7A11-AS1	44064
PSMD1	9554
ATP6V1G1P4	37671
LINC01201	49632
TTC21A	30761
LAMTOR3	15606
CAMK1D	19341
EVI2B	3500
PRPF4B	17346
SEZ6	15955
LINC00363	42684
TDP2	17768
FDFT1	3629
IRGQ	24868
SETDB1	10761
SPACA7	29575
GPRC5A	9836
FHIT	3701
PINLYP	44206
EVI2A	3499
CDIPT	1769
GPC6-AS2	39910
BNIP3P39	49719
RPSAP58	36809
ING2	6063
GPC6	4454
CCDC174	28033
LINC01158	49513
USP9YP12	38720
ABCD3	67
XRCC1	12828
RAB9AP5	38109
HNRNPA1P29	39547
GPC6-AS1	39909
EIF5AP3	3304
MSGN1	14907
GEMIN7	20045
CENPE	1856
SLC22A15	20301
TRAPPC2P10	37732
NF1	7765
GBA	4177
OVOL3	14186
OFD1P12Y	23884
ZNF296	15981
TBC1D13	25571
MTCYBP23	51980
LINC02084	52934
TBCB	1989
PSMA1	9530
AQP9	643
FAM74A6	34036
EXOC3L2	30162
PARP3	273
EOMES	3372
TIMM9P2	39929
LINC02220	53087
KCNS3	6302
METTL21AP1	41921
BRWD1-AS2	16423
BRWD1-AS1	40614
BRWD1-IT1	41920
MARK4	13538
RPS23P5	35726
NENFP3	50300
CCNK	1596
BRWD1	12760
MTND5P32	51951
LIPC-AS1	52294
AQR	29513
LIPC	6619
LINC00240	18772
APBA1	578
ELOCP10	38146
YAP1P2	38017
RPL23AP31	35777
ECI2	14601
BAX	959
SYNGAP1	11497
DNAJC16	29157
EEF1A1P42	48927
RPL12P12	15951
NPM1P17	7919
CHCHD2P2	39586
POLR2I	9196
NDUFB9P1	52269
SOX14	11193
WNT6	12785
PPIAP16	9269
VN1R12P	18722
C9orf16	17823
CDY1B	23920
PANK1	8598
CDIPT-AS1	48609
PIPOX	17804
LRCH2	29292
HTR2B	5294
CCDC85C	35459
CYP4Z2P	24426
INSR	6091
RBPMSLP	9923
RPL36P18	36856
HMGA1	5010
RBMXL3	26859
BLOC1S3	20914
ENPP7P3	48686
VN1R13P	18723
ARHGAP36	26388
TRAPPC6A	23069
USP21	12620
PRRT3-AS1	41151
LMO4	6644
NAPG	7642
IGBP1	5461
CRELD1	14630
SLC30A7	19306
LINC01989	52821
PDCD11	13408
IGBP1-AS1	40295
PHF12	20816
IGBP1-AS2	40294
ALDH1A2	15472
SNRPCP8	49823
TMEM108-AS1	50307
GPRC5D	13310
LINC01159	49514
BFSP2	1041
PPP1R37	27607
COL6A4P2	38501
POU3F3	9216
ASIC2	99
SLC47A2	26439
NINJ2	7825
BFSP2-AS1	28425
SCAF1	30403
HYKK	34403
HEBP1	17176
TMEM108	28451
STSP1	11426
MYH14	23212
HNRNPA1P68	48798
NKPD1	24739
AGMAT	18407
BPIFA3	16204
FAM83H	24797
PRRG3	30798
HNRNPA1P26	39544
SURF6P1	37722
FAM83H-AS1	48720
NOX1	7889
ELOCP35	49176
PRSS2	9483
IQANK1	49576
UBE2MP1	32195
SLC25A1P4	43848
PRSS36	26906
FAM41AY1	23955
OGFOD1P1	39202
MRPS9	14501
MLNR	4495
TAGLN2	11554
GINS1	28980
ENTPD8	24860
ZNF770	26061
TBC1D3P5	43567
PPP1R1B	9287
MAB21L3	26787
IGFL4	32931
RAD17	9807
GEMIN2	10884
WNT10A	13829
ZBTB22	13085
ZNF92P3	39555
WDR49	26587
ZNF726	32462
ZNF747	28350
INHBB	6067
WBP1LP1	43948
FRG2JP	51796
GPR26	4481
ZDBF2	29313
RARRES2P5	48704
NOXA1	10668
RARRES2P6	48705
TP53TG3GP	51818
RWDD4	23750
C3orf20	25320
FGFR3P5	37950
PRRT3	26591
ZNF764	28200
AGGF1P8	51745
CELA3A	15944
AFP	317
HNRNPA1P51	48781
PROK1	18454
DNM1P46	35199
TAS1R2	14905
ZNF768	26273
TMEM87B	25913
CDY17P	23861
IFFO2	27006
POC5	26658
USP9YP35	38779
PLSCR5	19952
LINC01779	52569
VN1R11P	13551
NBPF4	26550
TMEM17	26623
FATE1	24683
LINC01210	49642
SERPINI2	8945
MTCO3P23	52126
FAM217A	21362
ALDH4A1	406
MTND3P12	52072
LINC01364	50599
C6orf62	20998
HIGD1AP5	42999
CPXM2	26977
DPYSL4	3016
S1PR5	14299
PLSCR5-AS1	40907
SAA3P	10515
NDNF	26256
GPM6BP3	38783
NT5C1B	17818
NRN1L	29811
ZNF267	13060
IGLL4P	38475
CDX4	1808
SLC9A3P2	19325
PCNPP2	41974
SMPD4P1	39673
ANKRD34B	33736
RIN2	18750
LINC01773	52563
MORF4L1P6	39258
ACOT13	20999
IGFL3	32930
FAM192A	29856
SIX4	10890
EDC4	17157
RPL7P53	36831
DNAJC19P7	45070
MAP2K4P1	43837
MRGPRX3	17980
SNX21	16154
IGFL2-AS1	52559
ZNF402P	19292
SDF4	24188
ZFYVE9	6775
SPATA31A7	32007
C4orf32	26813
IGFL2	32929
LINC00498	43435
CDADC1	20299
LINC00499	43436
DLX1	2914
RDH14	19979
IGFBP1	5469
TAB3	30681
ENDOG	3346
RGS12	9994
CRK	2362
NT5C1B-RDH14	38831
SPOUT1	26933
F3	3541
TGIF1P1	30730
IGFL1P1	32956
IL27	19157
KHDC1	21366
HSBP1L1	37243
SLC25A24P1	48933
PTPRG-AS1	44638
LINC01646	52433
USP9YP31	38775
TGM2	11778
ERBIN	15842
RPL36AP10	36175
CYMP	2588
RPSAP53	36641
ELOCP19	38155
ACOT8	15919
TAB3-AS1	20176
MTND1P17	42095
PKN2-AS1	50597
TAB3-AS2	40013
LINC00364	42686
TXNL4A	30551
DGAT2L6	23250
BCRP9	49113
TLK1	11841
CST4	2476
CHIC1	1934
PKN2	9406
KHDC1P1	43757
CTAGE14P	37299
EIF3EP1	6102
MUT	7526
KHDC1L	37274
CYMP-AS1	52509
SLC35E2B	33941
LINC00500	43437
PDCL3P6	44507
AJAP1	30801
OR11Q1P	31239
ATP5G1P3	39506
RPSAP41	36663
SNRPD1	11158
LINC01391	50666
C3orf14	25024
CC2D1B	29386
VILL	30906
CST2P1	45042
LCN6	17337
B3GALT1	916
GAPDHP31	37783
DLX2	2915
GLTPP1	33991
HMGCLL1	21359
MRGPRX4	17617
GRSF1	4610
ATP1B2	805
TMC2	16527
FOXL2	1092
C9orf47	23669
ABHD17AP4	34042
NPM1P22	39679
OR7E111P	15344
LINC01494	51152
LINC00243	30956
RPRD1B	16209
S1PR3	3167
PTPRG	9671
NIFKP3	44951
SLC5A11	23091
PRR30	28677
LCN10	20892
NANOGP8	23106
SH2D4A	26102
LINC02010	52846
IGHV3OR16-9	5644
RPL21P71	36049
EEF1A1P27	37900
GPR27	4482
EIF4E3	31837
OPTN	17142
IGHV1OR16-1	5570
POU2F2	9213
L2HGDH	20499
PTBP1	9583
IGHV1OR16-3	5572
POLD2	9176
HNRNPA1P27	39545
BPIFA1	15749
MAPK13	6875
THAP12P5	39569
ZFR	17277
PRELID1P4	43889
FAM74A4	32032
DNAJB14	25881
TCF23	18602
NEMP2	33700
NR3C2	7979
SGO1-AS1	41081
XKRX	29845
RPS10-NUDT3	49181
LINC00461	42810
ANAPC10P1	33976
SGO1	25088
LINC01101	25923
TMEM170B	34244
OMG	8135
CDKL1	1781
ATG4D	20789
MCM2	6944
SMIM29	1340
BNIP3P40	49720
HNRNPA1P45	48775
RBM17P4	50369
ZNF254	13047
MFSD6	24711
DPH6	30543
SCN1B	10586
ZNF560	26484
ATP5S	18799
RBMS1	9907
HIST1H2BJ	4761
IGKV1OR22-5	5773
DPH6-AS1	44147
DBIP2	2691
NUTF2P6	50455
IGKV2OR22-4	5813
CST1	2473
ANP32AP1	42949
HIST1H2AG	4737
CDK5R2	1776
POM121L4P	19326
RPS10	10383
BCRP5	1018
MEF2C-AS2	53115
KRT8P30	33382
KRI1	25769
SULT6B1	33433
KCNG4	19697
LINC01918	52737
LINC01908	52727
ADAMTS17	17109
UBQLN1	12508
HSPA8P9	44924
LINC01337	50546
CYP4A11	2642
GPR45	4503
LINC02178	53040
IGKV2OR22-3	5812
ACY1	177
IGKV3OR22-2	5833
ADAM23	202
AK6	49151
NUP155	8063
FAM78A	25465
KCNA10	6219
NDUFAF7	28816
MEF2C	6996
AWAT1	23252
CEACAM20	24879
UBXN7-AS1	41227
UBXN7	29119
APOBEC1	604
DNAH5	2950
RBM22P1	31466
LINC02455	53388
FTHL17	3987
LINC01412	50704
TAF9	11542
P2RY4	8542
YBX2P1	49498
GPR89A	31984
LINC01702	52490
NUDT3	8050
MMP23A	7170
TMEM175	28709
HNRNPCP9	48820
RPL7P36	37045
RPL35P2	35789
TCEA2	11614
ARL5AP2	43937
SLC13A5	23089
HPSE2	18374
PPOX	9280
CHST15	18137
TPRA1	30413
FGF10	3666
TUBGCP3	18598
ACAN	319
LINC00339	25011
FGF10-AS1	49382
LINC01635	52422
LINC02224	53093
PSAT1P2	43988
RSL24D1P2	37867
DTX3L	30323
OR13H1	14755
OR5BH1P	15407
OR13K1P	14721
RBFOX2	9906
OR1AA1P	14750
PARP9	24118
IGSF1	5948
CAB39L	20290
HTR7P1	30411
KLHL26	25623
MRPL43	14517
RPL5P25	35493
SNRPGP5	39324
CCDC3	23813
NETO1	13823
VWDE	21897
CEBPZOS	49288
NBPF5P	24491
SLC25A24P2	48934
CDY18P	23862
ARHGEF2	682
FOXL2NB	34428
ADAM9	216
FBLN7	26740
MAP3K19	26249
ZNF773	30487
CNGA2	2149
DLX2-AS1	50638
TSPAN3	17752
CSTP2	2487
PWAR1	30089
TMEM261P1	49128
CEBPZ	24218
B4GALT3	926
PLPP7	28174
OR13J1	15108
ZNF419	20648
UBE3A	12496
NDUFA5P4	48846
MTCYBP45	52313
TNIP3	19315
HRCT1	33872
CYYR1	16274
SPAAR	27244
DPPA5P2	43754
PGAM1P2	42449
LINC01094	49219
C17orf100	34494
CYYR1-AS1	39560
C15orf48	29898
GOLGA6L11P	23958
ATP1A1-AS1	28262
LUZP4	24971
SEMA4G	10735
CDC42-IT1	41317
PRKD3	9408
HIGD1AP13	43008
ARR3	710
DISP3	29251
CDC42	1736
CSPG4P3Y	38111
ATP1A1	799
MRPS36P2	29772
CSPG4P2Y	32424
DNM1P24	35171
ERVK-28	44981
HIST1H4I	4793
LINC02374	53296
PTAR1	30449
PROK2	18455
OR7E33P	8406
ELL2P3	39345
HMGN2P46	26817
MRPS30	8769
HNRNPA1P18	39445
GLI2	4318
SLC30A4	11015
TPRKBP1	44943
ZNF426	20725
RPL37P21	36256
C9orf135-AS1	48713
C16orf72	30103
RPS3AP52	42004
ADAM20P3	43902
MRPS22	14508
OR2S2	8276
ASIC1	100
GADD45A	4095
YBX1P10	42432
KSR1	6465
MNAT1	7181
IGKV1OR22-1	5772
CALHM2	23493
PLS3-AS1	50343
CSTB	2482
PLS3	9091
ANKRD44	25259
SAA2	10514
NDUFB6	7701
VN1R9P	20257
GAB4	18325
LINC01981	52809
OR5AW1P	15406
RPL7AP2	23552
LINC01980	52808
TRAPPC6B	23066
PLEKHG2	29515
TOPORS	21653
RPL23AP36	35685
CYP3A54P	42413
RPL12P16	36926
RPL7P14	35984
NBEAL1	20681
ARHGEF18	17090
SMIM27	31420
FOXK1	23480
DCT	2709
NKD1	17045
WFDC1	15466
MAGEA4	6802
GVQW1	31424
DFFBP1	49815
OTX2	8522
TPP2	12016
RPL12P34	36168
SRMP2	20034
TRMT5	23141
FAM27C	23668
BAMBI	30251
PRR23B	33764
CRYL1	18246
LINC00662	27122
COPB2	2232
WNK1	14540
MRPS25	14511
SAA2-SAA4	39550
FOXN2	5281
SLC38A6	19863
ATG4A	16489
LINC02342	53262
LINC00550	43688
SAA4	10516
SOCS5P3	44599
KRT18P35	33404
HNRNPA3P15	48761
LGALS9	6570
ATP5G2P3	42187
ADAM32	15479
ANKRD44-IT1	41477
SLC25A1P5	43849
AAAS	13666
KCNA2	6220
TWNK	1160
UBE2Q2P9	49517
NFIC	7786
TUBBP2	12415
FAM27E4	44415
SPIRE2	30623
CSNK1G2-AS1	28604
COL6A5	26674
LILRA1	6602
OR7E36P	8409
FGD5-AS1	40410
GOLT1B	20175
OR7E155P	31310
IMPDH1P10	33965
OR7E37P	8410
CSNK1G2	2455
C9orf135	31422
LINC02038	52878
ZNF502	23718
LINC02011	27191
CFLAR	1876
FGD5	19117
ZC3H8	30941
CHCHD2P6	39590
CD24P1	1646
POMC	9201
FTL	3999
NUPR1	29990
RPL12P41	35999
LINC01694	52481
PRRC2B	28121
PFKFB1	8872
LINC02028	27718
CARS	1493
TGFBRAP1	16836
WNT4	12783
PNN	9162
AP1AR	28808
HIST1H2BK	13954
ZFP42	30949
OR13C6P	15101
ZIC4-AS1	40920
ZIC4	20393
LINC02026	52861
TMEM191A	25317
CLDN18	2039
DPPA2P3	44628
ZNF121	12904
ATG101	25679
TRIML2	26378
UHRF2	12557
RPL7L1P7	39489
CINP	23789
PRR23C	37173
BPESC1	13228
ZDHHC20P4	39776
PISRT1	16671
ALDH3A1	405
PRR23A	37172
NINL	29163
SNRPFP3	39666
EFNA3	3223
LINC00383	42710
CST2	2474
FAM234B	29288
UROD	12591
SH3GL1	10830
ARL13A	31709
DDI2	24578
TMEM30CP	30443
GKAP1	17496
FLNB	3755
ABHD14B	28235
EFNA4	3224
OR7E47P	8421
NBPF6	31988
HIST1H2AH	13671
ZNF839	20345
KCND1	6237
SEPHS1P4	42169
RSC1A1	10458
LINC00608	27179
RPL10P2	13975
GAPDHP21	37773
RPS27A	10417
SDCBP2P1	44685
FRG2HP	51794
FEV	18562
PAICSP3	38096
GSG1	19716
IFI44	16938
CARTPT	24323
SPX	28139
CST5	2477
ZBTB42	32550
ZBTB9	28323
LMO1	6641
DUSP12P1	49059
CSTP1	2486
VTI1BP1	43727
GPR62	13301
ZWINT	13195
GYS2	4707
SHC3	18181
KCNA1	6218
NR2C2	7972
RGCC	20369
ZIC1	12872
ABHD14A-ACY1	38856
LINC02428	53359
RASA2-IT1	41376
YWHAQP6	37685
OR56A3	14786
DYNLL1P6	49657
RASA2	9872
DDIT4L	30555
DPH5	24270
CRYBA2	2395
C4B_2	42398
HPN-AS1	47041
